,timestamp,open,high,low,close,volume
98,1751338700000.0,107058.8,107076.5,107058.8,107076.5,12.667269
99,1751338700000.0,107076.5,107076.8,107060.1,107062.0,5.544527
100,1751338800000.0,107062.0,107062.1,107050.8,107054.4,14.417625
101,1751338800000.0,107054.4,107070.6,107054.4,107068.8,51.773026
102,1751339000000.0,107068.8,107068.9,107050.1,107050.2,45.722492
103,1751339000000.0,107050.2,107050.2,107035.0,107035.0,15.325984
104,1751339000000.0,107035.0,107072.8,107035.0,107072.8,51.653873
105,1751339100000.0,107072.8,107078.5,107056.7,107069.6,29.321798
106,1751339100000.0,107069.6,107069.6,107069.4,107069.5,10.246288
107,1751339200000.0,107069.5,107090.7,107044.6,107090.7,26.947124
108,1751339200000.0,107090.7,107123.0,107090.7,107104.4,32.01172
109,1751339400000.0,107104.4,107104.5,107079.6,107079.6,17.84883
110,1751339400000.0,107079.6,107079.7,107070.0,107079.7,33.684162
111,1751339500000.0,107079.7,107079.7,107048.7,107048.7,5.517626
112,1751339500000.0,107048.7,107078.8,107048.7,107078.8,15.657965
113,1751339600000.0,107078.8,107080.6,107067.5,107067.6,7.6478205
114,1751339600000.0,107067.6,107069.1,107067.5,107069.0,14.632183
115,1751339800000.0,107069.0,107069.1,107055.1,107055.2,16.71462
116,1751339800000.0,107055.2,107100.0,107039.9,107099.9,29.258259
117,1751339800000.0,107099.9,107108.1,107099.9,107108.1,18.31195
118,1751339900000.0,107108.1,107108.1,107096.8,107096.9,9.291438
119,1751339900000.0,107096.9,107132.0,107088.9,107131.9,183.44875
120,1751340000000.0,107131.9,107160.8,107109.2,107109.2,14.504453
121,1751340000000.0,107109.2,107109.3,107081.4,107081.4,123.874146
122,1751340200000.0,107081.4,107107.4,107081.4,107107.4,5.6851363
123,1751340200000.0,107107.4,107141.9,107107.3,107141.8,7.8747926
124,1751340300000.0,107141.8,107155.8,107141.8,107155.8,3.4529786
125,1751340300000.0,107155.8,107155.8,107144.4,107151.7,54.761246
126,1751340400000.0,107151.7,107178.2,107151.6,107178.2,10.666632
127,1751340400000.0,107178.2,107178.2,107170.7,107170.7,5.109695
128,1751340400000.0,107170.7,107170.8,107170.7,107170.7,16.831455
129,1751340500000.0,107170.7,107174.0,107170.7,107174.0,3.8083165
130,1751340500000.0,107174.0,107174.0,107173.9,107174.0,2.5374153
131,1751340700000.0,107174.0,107174.0,107156.3,107158.0,4.146214
132,1751340700000.0,107158.0,107158.0,107157.9,107158.0,3.4877777
133,1751340800000.0,107158.0,107158.0,107144.4,107144.4,3.9019427
134,1751340800000.0,107144.4,107144.4,107128.3,107128.4,3.3395665
135,1751341000000.0,107128.4,107128.4,107124.8,107125.0,8.487671
136,1751341000000.0,107125.0,107125.0,107118.6,107118.7,17.38727
137,1751341100000.0,107118.7,107128.5,107118.6,107128.5,3.0014267
138,1751341100000.0,107128.5,107128.7,107128.4,107128.7,1.1736529
139,1751341200000.0,107128.7,107144.4,107128.6,107144.4,1.921292
140,1751341200000.0,107144.4,107149.0,107144.3,107148.9,3.3714576
141,1751341200000.0,107148.9,107149.0,107148.9,107149.0,0.66824037
142,1751341300000.0,107149.0,107149.0,107126.1,107126.1,4.864311
143,1751341300000.0,107126.1,107128.5,107126.1,107128.5,9.578858
144,1751341500000.0,107128.5,107133.5,107125.4,107125.4,9.78548
145,1751341500000.0,107125.4,107125.4,107076.8,107080.6,13.685058
146,1751341600000.0,107080.6,107097.7,107070.7,107088.0,23.084335
147,1751341600000.0,107088.0,107097.7,107079.2,107079.2,22.1193
148,1751341700000.0,107079.2,107083.8,107079.1,107083.8,1.1537708
149,1751341700000.0,107083.8,107087.0,107083.7,107087.0,2.9772243
150,1751341900000.0,107087.0,107087.0,107086.9,107086.9,9.592567
151,1751341900000.0,107086.9,107120.6,107086.9,107120.5,9.198881
152,1751341900000.0,107120.5,107125.8,107120.5,107125.7,3.109258
153,1751342000000.0,107125.7,107132.1,107125.7,107132.0,19.185534
154,1751342000000.0,107132.0,107159.5,107132.0,107156.6,5.056889
155,1751342100000.0,107156.6,107159.6,107156.6,107159.6,15.704578
156,1751342100000.0,107159.6,107159.6,107159.5,107159.6,5.594961
157,1751342300000.0,107159.6,107161.3,107159.5,107161.3,3.8283849
158,1751342300000.0,107161.3,107179.0,107161.3,107179.0,7.44066
159,1751342400000.0,107179.0,107179.0,107160.0,107160.0,10.331244
160,1751342400000.0,107160.0,107163.4,107160.0,107163.3,19.164566
161,1751342500000.0,107163.3,107168.7,107163.3,107168.6,14.629809
162,1751342500000.0,107168.6,107168.8,107163.1,107163.1,5.443927
163,1751342600000.0,107163.1,107163.2,107163.1,107163.1,23.970905
164,1751342600000.0,107163.1,107166.0,107163.1,107165.8,10.929376
165,1751342600000.0,107165.8,107170.3,107165.8,107170.2,14.694168
166,1751342800000.0,107170.2,107170.3,107163.0,107163.0,5.2610807
167,1751342800000.0,107163.0,107163.1,107160.0,107160.0,6.192469
168,1751342900000.0,107160.0,107163.1,107159.6,107163.1,6.453716
169,1751342900000.0,107163.1,107163.1,107163.0,107163.0,4.198405
170,1751343000000.0,107163.0,107163.1,107163.0,107163.0,7.466904
171,1751343000000.0,107163.0,107163.1,107163.0,107163.0,12.979172
172,1751343200000.0,107163.0,107163.1,107151.0,107151.0,4.209648
173,1751343200000.0,107151.0,107151.1,107151.0,107151.0,7.949168
174,1751343300000.0,107151.0,107151.1,107151.0,107151.1,2.203623
175,1751343300000.0,107151.1,107151.1,107110.0,107110.0,5.571559
176,1751343300000.0,107110.0,107110.1,107107.5,107107.5,21.495419
177,1751343400000.0,107107.5,107107.6,107087.4,107087.4,9.989497
178,1751343400000.0,107087.4,107087.5,107039.8,107039.8,59.144306
179,1751343600000.0,107039.8,107054.0,107039.8,107053.9,7.71727
180,1751343600000.0,107053.9,107129.3,107053.8,107129.3,138.93578
181,1751343700000.0,107129.3,107147.8,107129.3,107147.8,2.904248
182,1751343700000.0,107147.8,107147.8,107119.8,107121.2,9.713637
183,1751343800000.0,107121.2,107125.5,107106.0,107125.5,3.473704
184,1751343800000.0,107125.5,107125.5,107125.4,107125.5,2.2952547
185,1751344000000.0,107125.5,107125.5,107066.6,107066.7,10.510725
186,1751344000000.0,107066.7,107066.8,107066.6,107066.8,9.500451
187,1751344000000.0,107066.8,107066.8,107038.3,107038.4,12.265965
188,1751344100000.0,107038.4,107038.4,107036.2,107036.3,5.632925
189,1751344100000.0,107036.3,107044.9,107036.2,107044.9,21.173468
190,1751344200000.0,107044.9,107048.8,107044.8,107048.7,15.503569
191,1751344200000.0,107048.7,107048.8,107043.1,107043.2,6.0256863
192,1751344300000.0,107043.2,107043.2,107043.1,107043.1,5.235137
193,1751344300000.0,107043.1,107043.1,107036.3,107036.3,15.996338
194,1751344500000.0,107036.3,107064.0,107036.3,107064.0,6.3639026
195,1751344500000.0,107064.0,107067.6,107045.2,107045.2,12.319936
196,1751344600000.0,107045.2,107045.3,107039.5,107039.5,20.572624
197,1751344600000.0,107039.5,107042.7,107039.5,107042.6,8.4894705
198,1751344700000.0,107042.6,107046.8,107042.6,107046.8,8.7824
199,1751344700000.0,107046.8,107046.8,107046.0,107046.0,3.771771
200,1751344700000.0,107046.0,107047.5,107046.0,107047.4,16.228386
201,1751344900000.0,107047.4,107047.5,107047.4,107047.4,15.62159
202,1751344900000.0,107047.4,107047.5,107040.0,107040.0,7.235627
203,1751345000000.0,107040.0,107040.0,107024.0,107036.3,5.15938
204,1751345000000.0,107036.3,107036.3,107010.0,107010.0,24.685442
205,1751345100000.0,107010.0,107010.1,107010.0,107010.0,19.69047
206,1751345100000.0,107010.0,107010.1,106932.7,106946.0,375.86188
207,1751345300000.0,106946.0,106946.1,106900.1,106900.1,50.553505
208,1751345300000.0,106900.1,106905.7,106900.0,106900.1,31.876612
209,1751345400000.0,106900.1,106928.8,106900.0,106928.8,127.03277
210,1751345400000.0,106928.8,106928.8,106910.8,106910.8,13.924017
211,1751345400000.0,106910.8,106910.9,106856.2,106859.2,57.53558
212,1751345500000.0,106859.2,106859.2,106850.0,106850.1,30.400103
213,1751345500000.0,106850.1,106851.4,106834.2,106834.9,86.013054
214,1751345700000.0,106834.9,106865.0,106834.9,106864.9,33.88493
215,1751345700000.0,106864.9,106865.0,106834.3,106849.9,48.05259
216,1751345800000.0,106849.9,106857.9,106841.1,106857.8,35.62591
217,1751345800000.0,106857.8,106860.8,106842.3,106842.4,18.425621
218,1751345900000.0,106842.4,106860.6,106840.1,106841.1,22.537958
219,1751345900000.0,106841.1,106855.6,106834.9,106842.5,42.885094
220,1751346000000.0,106842.5,106881.0,106842.5,106879.5,67.13665
221,1751346000000.0,106879.5,106897.6,106879.5,106883.2,141.68015
222,1751346200000.0,106883.2,106900.9,106880.1,106880.1,41.54543
223,1751346200000.0,106880.1,106890.3,106842.5,106842.5,39.815514
224,1751346200000.0,106842.5,106877.0,106842.5,106876.9,34.719013
225,1751346300000.0,106876.9,106885.7,106874.3,106874.4,13.792631
226,1751346300000.0,106874.4,106874.4,106852.8,106857.5,16.013369
227,1751346400000.0,106857.5,106857.6,106855.0,106855.1,17.701439
228,1751346400000.0,106855.1,106855.1,106838.2,106840.0,18.612818
229,1751346600000.0,106840.0,106840.0,106809.5,106816.2,101.96905
230,1751346600000.0,106816.2,106816.2,106789.1,106789.2,38.3088
231,1751346700000.0,106789.2,106789.2,106772.1,106772.1,17.3236
232,1751346700000.0,106772.1,106772.2,106740.7,106740.7,58.24138
233,1751346800000.0,106740.7,106741.1,106732.3,106741.1,46.183014
234,1751346800000.0,106741.1,106758.5,106741.0,106758.4,41.850094
235,1751346800000.0,106758.4,106805.6,106758.4,106793.6,92.604355
236,1751347000000.0,106793.6,106804.4,106788.0,106804.4,19.365795
237,1751347000000.0,106804.4,106804.4,106765.5,106765.5,40.75269
238,1751347100000.0,106765.5,106768.2,106759.1,106763.0,15.878115
239,1751347100000.0,106763.0,106778.9,106762.6,106778.9,22.769848
240,1751347200000.0,106778.9,106785.7,106761.9,106762.0,24.146513
241,1751347200000.0,106762.0,106762.0,106742.2,106742.2,34.52591
242,1751347400000.0,106742.2,106769.2,106741.0,106743.6,23.301567
243,1751347400000.0,106743.6,106743.7,106733.0,106733.1,31.033958
244,1751347500000.0,106733.1,106733.1,106731.5,106731.6,23.771387
245,1751347500000.0,106731.6,106731.6,106706.4,106706.4,42.105125
246,1751347500000.0,106706.4,106713.8,106703.0,106713.8,32.668934
247,1751347600000.0,106713.8,106713.8,106713.0,106713.0,29.983389
248,1751347600000.0,106713.0,106713.1,106703.0,106703.0,55.98075
249,1751347800000.0,106703.0,106710.4,106703.0,106710.3,12.11909
250,1751347800000.0,106710.3,106715.7,106710.3,106710.3,43.49211
251,1751347900000.0,106710.3,106763.9,106710.3,106763.9,59.53842
252,1751347900000.0,106763.9,106866.1,106763.8,106820.8,87.02449
253,1751348000000.0,106820.8,106831.4,106793.1,106793.2,46.1237
254,1751348000000.0,106793.2,106803.2,106771.6,106793.5,20.523779
255,1751348200000.0,106793.5,106793.5,106776.3,106780.6,12.202318
256,1751348200000.0,106780.6,106780.6,106706.3,106706.3,75.042015
257,1751348300000.0,106706.3,106745.2,106706.3,106745.2,15.119423
258,1751348300000.0,106745.2,106805.8,106745.2,106805.8,17.070724
259,1751348300000.0,106805.8,106805.8,106760.7,106760.7,56.654255
260,1751348400000.0,106760.7,106772.3,106757.2,106772.3,13.865067
261,1751348400000.0,106772.3,106776.5,106772.2,106772.3,8.749022
262,1751348500000.0,106772.3,106780.5,106759.7,106759.8,27.222067
263,1751348500000.0,106759.8,106781.0,106759.8,106781.0,38.6497
264,1751348700000.0,106781.0,106792.1,106775.7,106792.1,15.046734
265,1751348700000.0,106792.1,106796.0,106736.3,106736.4,52.896126
266,1751348800000.0,106736.4,106761.3,106736.4,106751.8,4.655909
267,1751348800000.0,106751.8,106829.0,106751.8,106828.9,52.80611
268,1751349000000.0,106828.9,106877.9,106828.9,106877.9,24.264568
269,1751349000000.0,106877.9,106881.1,106877.8,106878.7,40.749794
270,1751349000000.0,106878.7,106878.7,106829.1,106829.2,34.17209
271,1751349100000.0,106829.2,106857.0,106829.1,106857.0,13.611543
272,1751349100000.0,106857.0,106910.0,106856.9,106899.3,52.827534
273,1751349200000.0,106899.3,106919.3,106899.3,106919.3,22.956821
274,1751349200000.0,106919.3,106919.3,106892.5,106892.6,11.453795
275,1751349300000.0,106892.6,106892.6,106867.6,106890.6,42.36009
276,1751349300000.0,106890.6,106918.4,106890.5,106911.5,29.654692
277,1751349500000.0,106911.5,106911.7,106892.7,106892.8,7.717957
278,1751349500000.0,106892.8,106896.9,106892.7,106896.8,5.869453
279,1751349600000.0,106896.8,106902.2,106896.8,106902.2,26.52979
280,1751349600000.0,106902.2,106902.2,106850.0,106865.7,37.401558
281,1751349700000.0,106865.7,106865.8,106825.7,106825.7,15.328304
282,1751349700000.0,106825.7,106826.6,106823.4,106823.4,16.885159
283,1751349700000.0,106823.4,106876.5,106822.1,106876.5,4.178139
284,1751349900000.0,106876.5,106876.5,106847.1,106847.1,5.697442
285,1751349900000.0,106847.1,106847.1,106840.3,106840.4,6.9842143
286,1751350000000.0,106840.4,106840.4,106800.0,106804.3,32.13949
287,1751350000000.0,106804.3,106804.4,106766.5,106766.5,8.358571
288,1751350100000.0,106766.5,106772.9,106720.1,106763.7,297.67343
289,1751350100000.0,106763.7,106797.0,106763.7,106767.3,21.274899
290,1751350200000.0,106767.3,106767.3,106755.3,106755.3,10.688655
291,1751350200000.0,106755.3,106759.0,106755.3,106758.9,4.6578836
292,1751350400000.0,106758.9,106760.0,106758.9,106759.8,15.37683
293,1751350400000.0,106759.8,106759.9,106755.3,106758.5,13.4071
294,1751350400000.0,106758.5,106758.6,106750.0,106750.0,16.733335
295,1751350500000.0,106750.0,106750.0,106730.0,106730.1,36.015514
296,1751350500000.0,106730.1,106730.1,106725.0,106725.1,6.700262
297,1751350600000.0,106725.1,106725.1,106725.0,106725.0,4.4276743
298,1751350600000.0,106725.0,106766.3,106725.0,106766.3,14.598374
299,1751350800000.0,106766.3,106766.3,106750.1,106750.2,13.00242
300,1751350800000.0,106750.2,106758.0,106750.1,106750.5,9.900884
301,1751350900000.0,106750.5,106762.2,106750.4,106762.2,56.42649
302,1751350900000.0,106762.2,106771.5,106762.1,106771.5,12.26119
303,1751351000000.0,106771.5,106774.1,106762.6,106774.1,11.462979
304,1751351000000.0,106774.1,106805.7,106774.1,106778.9,11.264573
305,1751351200000.0,106778.9,106779.0,106769.6,106769.7,7.0390515
306,1751351200000.0,106769.7,106826.8,106769.6,106826.8,26.52375
307,1751351200000.0,106826.8,106827.0,106777.4,106779.1,14.830428
308,1751351300000.0,106779.1,106779.2,106751.3,106751.4,18.0476
309,1751351300000.0,106751.4,106751.4,106732.0,106732.0,11.1537075
310,1751351400000.0,106732.0,106735.7,106721.1,106735.6,42.495293
311,1751351400000.0,106735.6,106757.3,106735.6,106738.3,9.493986
312,1751351600000.0,106738.3,106738.3,106736.5,106736.6,3.841815
313,1751351600000.0,106736.6,106745.9,106736.6,106745.9,18.012533
314,1751351700000.0,106745.9,106745.9,106744.1,106744.2,8.934933
315,1751351700000.0,106744.2,106759.2,106744.1,106759.1,15.761829
316,1751351800000.0,106759.1,106764.1,106759.1,106764.1,12.595374
317,1751351800000.0,106764.1,106774.3,106758.5,106761.1,2.6551957
318,1751351800000.0,106761.1,106764.9,106761.0,106764.9,4.942272
319,1751352000000.0,106764.9,106776.5,106764.8,106773.6,20.466301
320,1751352000000.0,106773.6,106773.7,106773.6,106773.7,5.6147785
321,1751352100000.0,106773.7,106773.7,106735.0,106735.2,7.503337
322,1751352100000.0,106735.2,106755.1,106735.1,106755.1,5.318778
323,1751352200000.0,106755.1,106766.6,106755.1,106766.5,12.531343
324,1751352200000.0,106766.5,106793.7,106766.5,106793.6,14.430632
325,1751352300000.0,106793.6,106793.6,106786.0,106791.5,10.112644
326,1751352300000.0,106791.5,106839.8,106791.4,106821.8,14.037401
327,1751352500000.0,106821.8,106851.5,106821.8,106851.4,19.56618
328,1751352500000.0,106851.4,106851.5,106830.0,106830.1,8.163288
329,1751352500000.0,106830.1,106839.2,106830.0,106839.2,21.402414
330,1751352600000.0,106839.2,106839.3,106839.2,106839.2,7.669444
331,1751352600000.0,106839.2,106859.9,106839.2,106850.1,19.93788
332,1751352700000.0,106850.1,106850.3,106843.6,106850.2,4.2841787
333,1751352700000.0,106850.2,106850.8,106850.2,106850.5,14.285896
334,1751352900000.0,106850.5,106855.9,106837.7,106855.9,9.754291
335,1751352900000.0,106855.9,106857.2,106855.8,106857.2,4.9382463
336,1751353000000.0,106857.2,106857.2,106839.6,106839.7,11.171241
337,1751353000000.0,106839.7,106839.7,106833.1,106833.1,16.02601
338,1751353100000.0,106833.1,106845.0,106833.1,106845.0,6.9269753
339,1751353100000.0,106845.0,106845.0,106844.9,106844.9,5.2888393
340,1751353300000.0,106844.9,106884.2,106844.9,106884.2,12.826721
341,1751353300000.0,106884.2,106898.7,106884.1,106898.7,76.738815
342,1751353300000.0,106898.7,106936.0,106898.6,106931.1,21.403381
343,1751353400000.0,106931.1,106960.6,106917.3,106947.5,67.51549
344,1751353400000.0,106947.5,106958.3,106947.5,106958.3,13.403803
345,1751353500000.0,106958.3,106963.5,106923.2,106923.2,26.839012
346,1751353500000.0,106923.2,106957.1,106923.2,106957.1,13.437083
347,1751353700000.0,106957.1,106963.0,106957.0,106959.5,17.875107
348,1751353700000.0,106959.5,106965.0,106959.5,106965.0,18.23648
349,1751353800000.0,106965.0,106967.7,106964.9,106965.1,19.628872
350,1751353800000.0,106965.1,106965.1,106900.0,106900.1,16.731087
351,1751353900000.0,106900.1,106911.6,106900.0,106911.6,11.2240715
352,1751353900000.0,106911.6,106911.6,106911.5,106911.5,13.703519
353,1751353900000.0,106911.5,106911.6,106911.5,106911.6,7.5961633
354,1751354000000.0,106911.6,106911.6,106898.7,106898.7,9.999952
355,1751354000000.0,106898.7,106898.8,106861.8,106890.0,27.553495
356,1751354200000.0,106890.0,106903.6,106887.6,106887.7,4.625326
357,1751354200000.0,106887.7,106887.7,106809.8,106809.8,29.360239
358,1751354300000.0,106809.8,106809.9,106738.5,106738.5,51.20571
359,1751354300000.0,106738.5,106738.6,106627.7,106635.8,261.6707
360,1751354400000.0,106635.8,106638.3,106589.8,106607.4,123.446075
361,1751354400000.0,106607.4,106636.0,106590.0,106590.1,113.60998
362,1751354600000.0,106590.1,106610.0,106558.3,106588.9,162.56627
363,1751354600000.0,106588.9,106595.9,106581.2,106581.3,16.954605
364,1751354700000.0,106581.3,106651.4,106580.1,106651.4,169.27466
365,1751354700000.0,106651.4,106660.2,106633.0,106636.1,120.07751
366,1751354700000.0,106636.1,106685.2,106635.3,106685.2,40.25508
367,1751354800000.0,106685.2,106759.0,106685.2,106740.7,54.577522
368,1751354800000.0,106740.7,106775.6,106740.7,106775.6,34.935963
369,1751355000000.0,106775.6,106876.7,106775.5,106864.6,84.46983
370,1751355000000.0,106864.6,106983.9,106839.9,106970.8,161.96217
371,1751355100000.0,106970.8,106970.8,106893.7,106967.5,113.60874
372,1751355100000.0,106967.5,106967.5,106939.5,106939.6,45.40578
373,1751355200000.0,106939.6,106992.4,106938.2,106955.1,51.433453
374,1751355200000.0,106955.1,106955.1,106940.6,106955.0,11.68758
375,1751355400000.0,106955.0,106955.0,106911.9,106912.1,92.58268
376,1751355400000.0,106912.1,106938.6,106902.0,106911.7,14.552341
377,1751355400000.0,106911.7,106931.2,106911.6,106928.7,16.055773
378,1751355500000.0,106928.7,106928.7,106904.2,106920.9,24.98048
379,1751355500000.0,106920.9,106955.1,106920.9,106936.7,45.959244
380,1751355600000.0,106936.7,106936.7,106921.0,106930.0,20.768938
381,1751355600000.0,106930.0,106947.2,106920.9,106921.0,17.494469
382,1751355800000.0,106921.0,106921.0,106858.9,106859.0,33.188297
383,1751355800000.0,106859.0,106881.7,106858.9,106881.6,64.18226
384,1751355900000.0,106881.6,106897.2,106881.6,106897.2,7.3752913
385,1751355900000.0,106897.2,106897.2,106878.0,106878.1,13.238294
386,1751356000000.0,106878.1,106927.9,106878.1,106927.8,28.349415
387,1751356000000.0,106927.8,106952.9,106923.0,106928.4,10.677688
388,1751356000000.0,106928.4,106944.4,106928.0,106944.4,18.71027
389,1751356100000.0,106944.4,106975.7,106944.4,106975.4,35.911
390,1751356100000.0,106975.4,107135.1,106971.3,107135.1,350.76355
391,1751356300000.0,107135.1,107139.2,107110.2,107110.3,52.34827
392,1751356300000.0,107110.3,107110.3,107090.3,107090.3,50.163097
393,1751356400000.0,107090.3,107113.7,107070.5,107113.7,52.783768
394,1751356400000.0,107113.7,107118.1,107092.5,107099.9,21.915369
395,1751356500000.0,107099.9,107109.5,107099.9,107109.5,46.000748
396,1751356500000.0,107109.5,107109.5,107092.7,107099.9,18.943226
